Hole,Row_index,Ag_ppm,Al_ppm,Alpha,Alt1_Code,Alt1_Int,Alt1_Style,Alt2_Code,Alt2_Int,Alt2_Style,Alt3_Code,Alt3_Int,Alt3_Style,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Beta,Bi_ppm,Bin_variability,Ca_ppm,Carbonate_11300nm_Height,Carbonate_11300nm_WL,Carbonate_6500_Height,Carbonate_6500_WL,Carbonate_6500nm_Mask,Cd_ppm,Ce_ppm,Co_ppm,Computed_Plane_Azimuth,Computed_Plane_Dip,Cr_ppm,Cs_ppm,Cu_ppm,DS_U_TIR_TSA703_Group,DS_U_TIR_TSA703_Mineral,Density_g_cm3,Depth_m,Dip,Dip_Direction,Dy_ppm,Er_ppm,Eu_ppm,Fe_%,Felsic-Mafic_Index_Wvl,Felsic-Mafic_Index_wvl_RMean,Fill_Min1,Fill_Min2,Fill_Thickness,Fill_Type,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Ho_ppm,In_ppm,Infill_Texture,K_ppm,La_ppm,Li_ppm,Lith1_Code,Lith1_Colour1,Lith1_Colour2,Lith1_Colour_Tone,Lith1_GrainSize,Lith1_Struct_Int,Lith1_Struct_Pct,Lith1_Structure,Lith1_Texture1,Lith1_Texture2,Lith1_Texture3,Lith1_Texture_Int,Lith1_pc,Lith2_Code,Lith2_Colour1,Lith2_Colour2,Lith2_Colour_Tone,Lith2_GrainSize,Lith2_Strat,Lith2_Struct_Pct,Lith2_Structure,Lith2_Structure_Int,Lith2_Texture1,Lith2_Texture2,Lith2_pc,Logged_By,Lu_ppm,Mg_ppm,Min1_Code,Min1_Pct,Min1_Style,Min2_Code,Min2_Pct,Min2_Style,Mn_ppm,Mo_ppm,Na_ppm,Nat_Gamma_cps,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Pr_ppm,Pt_ppb,RQD_Pct,RQD_m,Rb_ppm,Re_ppm,Recovery_Pct,Recovery_m,Res_Deep,Res_Shallow,SSD_gcc,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Sm_ppm,Sn_ppm,Sr_ppm,Structure_Int,Structure_Type,Sulph1_Code,Sulph1_Pct,Sulph1_Style,Sulph2_Code,Sulph2_Pct,Sulph2_Style,Sulph3_Code,Sulph3_Pct,Sulph3_Style,Susc_SI_10-3,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,Tm_ppm,U_ppm,V_ppm,Vein1_Comp,Vein1_Morph,Vein1_Pct,Vein1_Style,Vein1_Thickness,Vein2_Comp,Vein2_Morph,Vein2_Pct,Vein2_Style,Vein2_Thickness,Vein3_Comp,Vein3_Morph,Vein3_Style,Vein3_pct,Vel_geomean_ms,Vel_std_ms,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,pXRF_Ag_ppm,pXRF_As_ppm,pXRF_Au_ppm,pXRF_Ba_ppm,pXRF_Bi_ppm,pXRF_Ca_ppm,pXRF_Cd_ppm,pXRF_Co_ppm,pXRF_Cr_ppm,pXRF_Cs_ppm,pXRF_Cu_ppm,pXRF_Fe_ppm,pXRF_Hg_ppm,pXRF_K_ppm,pXRF_Mn_ppm,pXRF_Mo_ppm,pXRF_Ni_ppm,pXRF_P_ppm,pXRF_Pb_ppm,pXRF_Pt_ppm,pXRF_Rb_ppm,pXRF_S_ppm,pXRF_Sb_ppm,pXRF_Sc_ppm,pXRF_Se_ppm,pXRF_Sn_ppm,pXRF_Sr_ppm,pXRF_Te_ppm,pXRF_Th_ppm,pXRF_Ti_ppm,pXRF_U_ppm,pXRF_V_ppm,pXRF_W_ppm,pXRF_Y_ppm,pXRF_Zn_ppm,pXRF_Zr_ppm
dd0004,686,,,40.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.027000000000000003,,,300.0,,,,,,,,,,,,,,,,,DARK-MICA,Biotite,,344.25433,71.0,54.0,,,,,,9705.3164,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,98.166656,5.8899998,,,3.5247132000000003,,,,,,,,s,be,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,5.0,,,19.0,20867.0,6.0,1635.0,326.0,,121.0,80783.0,3.0,34362.0,781.0,1.0,125.0,56.0,5.0,,112.0,320.0,29.0,,0.0,4.0,113.0,,0.0,4780.0,3.0,122.0,5.0,25.0,102.0,67.0
dd0004,687,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.027000000000000003,,,,,,,,,,,,,,,,,,,,DARK-MICA,Quartz,,344.74752,,,,,,,,9711.2353,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,98.166656,5.8899998,,,3.5349763999999997,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,5.0,,,19.0,20867.0,6.0,1635.0,326.0,,121.0,80783.0,3.0,34362.0,781.0,1.0,125.0,56.0,5.0,,112.0,320.0,29.0,,0.0,4.0,113.0,,0.0,4780.0,3.0,122.0,5.0,25.0,102.0,67.0
dd0004,688,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.027000000000000003,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,345.26315,,,,,,,,9422.8017,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,98.166656,5.8899998,,,3.5312639999999997,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,4643.3335,12.47219,,,,,,9.0,5.0,,,19.0,20867.0,6.0,1635.0,326.0,,121.0,80783.0,3.0,34362.0,781.0,1.0,125.0,56.0,5.0,,112.0,320.0,29.0,,0.0,4.0,113.0,,0.0,4780.0,3.0,122.0,5.0,25.0,102.0,67.0
dd0004,689,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.027000000000000003,,,,,,,,,,,,,,,,,,,,DARK-MICA,Biotite,,345.75369,,,,,,,,9649.0761,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ashb,bl,Xobs,d,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,98.166656,5.8899998,,,3.5847203000000003,,,,,,,,Xobs,Xobs,py,0.3,lm,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5515.8823,12.47219,,,,,,9.635593400000001,5.0,,,16.457626,32345.177000000003,22.525423,1539.0253,259.89831000000004,,135.61863,85905.882,1.7288134999999998,36275.136,926.55084,2.2711862999999997,123.72881000000001,143.71186,5.0,,112.63559,467.45764,11.203389999999999,,0.0,7.177966099999999,118.08474,,5.7203387999999995,4672.5849,2.3644068,118.82203,26.61017,23.728813,112.16949,65.093223
dd0004,690,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,346.24896,,,,,,,,9674.2304,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ashb,bl,Xobs,d,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,98.166656,5.8899998,,,3.5973827000000003,,,,,,,,Xobs,Xobs,py,0.3,lm,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6423.3335,12.47219,,,,,,10.0,5.0,,,15.0,38926.0,32.0,1484.0,222.0,,144.0,88843.0,1.0,37372.0,1010.0,3.0,123.0,194.0,5.0,,113.0,552.0,1.0,,0.0,9.0,121.0,,9.0,4611.0,2.0,117.0,39.0,23.0,118.0,64.0
dd0004,691,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,346.75729,,,,,,,,9450.1416,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,98.166656,5.8899998,,,3.601614,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,10.0,5.0,,,15.0,38926.0,32.0,1484.0,222.0,,144.0,88843.0,1.0,37372.0,1010.0,3.0,123.0,194.0,5.0,,113.0,552.0,1.0,,0.0,9.0,121.0,,9.0,4611.0,2.0,117.0,39.0,23.0,118.0,64.0
dd0004,692,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,347.25003,,,,,,,,9509.5537,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,98.166656,5.8899998,,,3.594578,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,10.0,5.0,,,15.0,38926.0,32.0,1484.0,222.0,,144.0,88843.0,1.0,37372.0,1010.0,3.0,123.0,194.0,5.0,,113.0,552.0,1.0,,0.0,9.0,121.0,,9.0,4611.0,2.0,117.0,39.0,23.0,118.0,64.0
dd0004,693,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,347.76229,,,,,,,,9410.997,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.11748,4.3265571,,,3.6027457000000003,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,10.0,5.0,,,15.0,38926.0,32.0,1484.0,222.0,,144.0,88843.0,1.0,37372.0,1010.0,3.0,123.0,194.0,5.0,,113.0,552.0,1.0,,0.0,9.0,121.0,,9.0,4611.0,2.0,117.0,39.0,23.0,118.0,64.0
dd0004,694,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,,,,,,,,,,,,,,,,,,,,DARK-MICA,Biotite,,348.23425,,,,,,,,9701.9453,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.5,4.019999899999999,,,3.6262437999999997,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,4460.0,40.824829,,,,,,10.0,5.0,,,15.0,38926.0,32.0,1484.0,222.0,,144.0,88843.0,1.0,37372.0,1010.0,3.0,123.0,194.0,5.0,,113.0,552.0,1.0,,0.0,9.0,121.0,,9.0,4611.0,2.0,117.0,39.0,23.0,118.0,64.0
dd0004,695,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,348.75045,,,,,,,,9633.6308,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.5,4.019999899999999,,,3.5914361000000006,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,10.0,5.0,,,15.0,38926.0,32.0,1484.0,222.0,,144.0,88843.0,1.0,37372.0,1010.0,3.0,123.0,194.0,5.0,,113.0,552.0,1.0,,0.0,9.0,121.0,,9.0,4611.0,2.0,117.0,39.0,23.0,118.0,64.0
dd0004,696,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,DARK-MICA,Quartz,,349.22738,,,,,,,,9496.1123,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.5,4.019999899999999,,,3.5696356,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,697,,,35.0,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,320.0,,,,,,,,,,,,,,,,,DARK-MICA,Quartz,,349.75003,82.0,67.0,,,,,,9575.8798,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.5,4.019999899999999,,,3.563188,,,,,,,,s,be,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5076.6665,20.548046,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,698,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,350.24304,,,,,,,,9368.3095,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.5,4.019999899999999,,,3.5962522000000003,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5076.6665,20.548046,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,699,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,350.75305,,,,,,,,9394.8681,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.5,4.019999899999999,,,3.6017751000000002,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5073.3335,16.99673,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,700,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,351.25759,,,,,,,,9285.0566,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,100.5,4.019999899999999,,,3.5942881,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,701,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,DARK-MICA,Quartz,,351.72686,,,,,,,,9381.9121,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,99.827209,5.6023855000000005,,,3.5663578,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,4816.6665,12.47219,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,702,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,DARK-MICA,Phlogopite,,352.25369,,,,,,,,9371.6191,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,99.666656,5.98,,,3.5194218,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,703,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,352.74215,,,,,,,,9335.0087,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,99.666656,5.98,,,3.5543897000000007,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,2.0,43.0,,,23.0,35631.0,8.0,1453.0,247.0,,114.0,76287.0,1.0,38416.0,819.0,1.0,105.0,43.0,6.0,,100.0,533.0,20.0,,1.0,21.0,194.0,,2.0,4912.0,2.0,156.0,22.0,21.0,112.0,70.0
dd0004,704,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,353.25057999999996,,,,,,,,9526.2265,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,99.666656,5.98,,,3.5162712999999997,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5076.6665,28.674417,,,,,,0.0,39.0,,,12.0,66144.0,7.0,1246.0,201.0,,118.0,67845.0,0.0,36424.0,919.0,1.0,100.0,196.0,10.0,,100.0,593.0,5.0,,1.0,6.0,189.0,,9.0,4508.0,3.0,160.0,10.0,21.0,130.0,64.0
dd0004,705,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,353.74746,,,,,,,,9217.7793,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,99.666656,5.98,,,3.5714671,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5076.6665,28.674417,,,,,,0.0,39.0,,,12.0,66144.0,7.0,1246.0,201.0,,118.0,67845.0,0.0,36424.0,919.0,1.0,100.0,196.0,10.0,,100.0,593.0,5.0,,1.0,6.0,189.0,,9.0,4508.0,3.0,160.0,10.0,21.0,130.0,64.0
dd0004,706,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,354.24942000000004,,,,,,,,9133.1152,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,99.666656,5.98,,,3.5623642999999996,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5360.0,40.824829,,,,,,0.0,39.0,,,12.0,66144.0,7.0,1246.0,201.0,,118.0,67845.0,0.0,36424.0,919.0,1.0,100.0,196.0,10.0,,100.0,593.0,5.0,,1.0,6.0,189.0,,9.0,4508.0,3.0,160.0,10.0,21.0,130.0,64.0
dd0004,707,,,,cb,m,rp,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,SILICA,Quartz,,354.75708,,,,,,,,9132.9267,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Asm,br,Xobs,m,vfg,Xobs,,Xobs,lm,Xobs,Xobs,m,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,,,,,,99.666656,5.98,,,3.5342587999999995,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,0.0,39.0,,,12.0,66144.0,7.0,1246.0,201.0,,118.0,67845.0,0.0,36424.0,919.0,1.0,100.0,196.0,10.0,,100.0,593.0,5.0,,1.0,6.0,189.0,,9.0,4508.0,3.0,160.0,10.0,21.0,130.0,64.0
